207, 3, 1182, 166, 69, 10, 157, 0, 0
208, 3, 1157, 208, 70, 10, 134, 3, 0
209, 3, 1157, 308, 193, 11, 161, 12, 0
210, 3, 1154, 198, 63, 10, 150, 7, 0
211, 3, 1173, 175, 69, 11, 158, 0, 0
212, 3, 1161, 341, 191, 12, 118, 1, 0
213, 3, 1152, 351, 204, 10, 118, 1, 0
214, 3, 1173, 179, 58, 10, 118, 0, 0
215, 3, 1150, 356, 187, 12, 119, 16, 0
216, 3, 1165, 186, 41, 11, 119, 1, 0
217, 4, 1147, 200, 42, 12, 122, 4, 0
218, 3, 1152, 201, 60, 10, 116, 0, 0
219, 3, 1183, 170, 57, 10, 121, 0, 0
220, 3, 1169, 185, 56, 10, 117, 0, 0
221, 2, 1152, 350, 206, 11, 120, 0, 0
222, 3, 1166, 185, 59, 11, 121, 0, 0
223, 3, 1147, 206, 45, 11, 118, 2, 0
224, 3, 1157, 196, 44, 10, 117, 1, 0
225, 3, 1151, 198, 59, 10, 118, 0, 0
226, 3, 1164, 181, 63, 11, 124, 0, 0
227, 3, 1158, 353, 214, 11, 134, 1, 0
228, 3, 1152, 193, 41, 11, 128, 2, 0
229, 3, 1152, 201, 60, 10, 122, 0, 0
230, 3, 1169, 183, 57, 10, 121, 0, 0
231, 3, 1175, 176, 42, 12, 120, 0, 0
232, 3, 1172, 180, 59, 11, 121, 0, 0
233, 3, 1122, 387, 203, 11, 122, 4, 0
234, 3, 1157, 194, 60, 10, 119, 0, 0
235, 3, 1145, 205, 34, 10, 124, 28, 0
236, 3, 1100, 192, 41, 11, 189, 0, 0
237, 3, 1103, 188, 62, 10, 203, 0, 0
238, 3, 1108, 189, 51, 10, 183, 0, 0
239, 3, 1093, 363, 219, 10, 186, 0, 0
240, 3, 1074, 209, 66, 11, 212, 4, 0
241, 3, 1096, 197, 61, 11, 193, 0, 0
242, 3, 1104, 188, 41, 10, 188, 1, 0
243, 3, 1110, 178, 63, 11, 208, 0, 0
244, 3, 1106, 180, 42, 12, 193, 2, 0
245, 3, 1093, 356, 201, 12, 232, 1, 0
246, 3, 1099, 193, 61, 11, 231, 0, 0
247, 3, 1162, 184, 44, 11, 127, 1, 0
248, 2, 1146, 210, 41, 10, 116, 0, 0
249, 3, 1142, 204, 43, 11, 125, 3, 0
250, 3, 1176, 176, 50, 11, 119, 1, 0
251, 3, 1157, 358, 224, 10, 120, 1, 0
252, 3, 1100, 196, 58, 10, 209, 0, 0
253, 3, 1110, 182, 62, 10, 213, 0, 0
254, 3, 1082, 341, 211, 10, 207, 0, 0
255, 3, 1102, 193, 63, 11, 206, 0, 0
256, 3, 1097, 216, 57, 10, 212, 1, 0
257, 3, 1081, 213, 66, 11, 214, 0, 0
258, 3, 1092, 201, 62, 10, 209, 0, 0
259, 3, 1088, 209, 60, 10, 206, 0, 0
260, 3, 1088, 376, 224, 10, 200, 0, 0
261, 3, 1109, 185, 60, 10, 220, 0, 0
262, 3, 1102, 201, 58, 10, 214, 1, 0
263, 3, 1082, 208, 65, 10, 203, 0, 0
264, 3, 1101, 193, 59, 10, 211, 0, 0
265, 3, 1095, 201, 55, 10, 223, 2, 0
266, 3, 1082, 367, 231, 10, 212, 0, 0
267, 2, 1055, 240, 58, 11, 217, 5, 0
268, 3, 1034, 243, 44, 12, 207, 19, 0
269, 3, 1096, 195, 63, 10, 207, 0, 0
270, 3, 1100, 192, 49, 10, 221, 17, 0
271, 3, 1088, 207, 61, 9, 207, 5, 0
272, 3, 1094, 326, 205, 11, 198, 0, 0
273, 3, 1097, 360, 222, 10, 207, 0, 0
274, 1, 1094, 201, 58, 9, 220, 3, 0
275, 3, 1092, 353, 232, 10, 218, 0, 0
276, 3, 1095, 198, 65, 10, 207, 0, 0
277, 3, 1087, 210, 58, 10, 217, 9, 0
278, 3, 1073, 359, 246, 10, 212, 0, 0
279, 3, 1086, 368, 199, 11, 212, 26, 0
280, 5, 1098, 195, 21, 11, 203, 22, 0
281, 3, 1100, 355, 219, 10, 233, 0, 0
282, 3, 1108, 189, 62, 10, 251, 0, 0
283, 3, 1102, 186, 62, 10, 246, 0, 0
284, 3, 1119, 338, 212, 10, 238, 1, 0
285, 3, 1094, 360, 224, 11, 241, 0, 0
286, 3, 1084, 209, 59, 11, 243, 0, 0
287, 3, 1099, 364, 223, 10, 248, 4, 0
288, 3, 1107, 180, 66, 10, 257, 0, 0
289, 3, 1098, 191, 64, 10, 243, 0, 0
290, 3, 1080, 380, 232, 10, 246, 3, 0
291, 3, 1096, 363, 222, 10, 240, 0, 0
292, 3, 1087, 203, 58, 10, 243, 0, 0
293, 3, 1108, 349, 209, 11, 239, 1, 0
294, 3, 1090, 210, 55, 11, 236, 0, 0
295, 3, 1096, 208, 60, 10, 246, 0, 0
296, 3, 1092, 369, 225, 10, 257, 0, 0
297, 2, 1104, 350, 206, 11, 241, 2, 0
298, 3, 1090, 203, 44, 11, 237, 3, 0
299, 3, 1114, 337, 210, 12, 238, 0, 0
300, 3, 1103, 186, 32, 10, 308, 20, 0
301, 3, 1089, 201, 59, 10, 300, 0, 0
302, 3, 1111, 348, 228, 12, 281, 0, 0
303, 3, 1090, 367, 214, 13, 291, 1, 0
304, 3, 1100, 191, 60, 10, 308, 0, 0
305, 3, 1099, 355, 228, 10, 303, 0, 0
306, 3, 1091, 204, 55, 10, 286, 0, 0
307, 3, 1085, 208, 44, 13, 284, 2, 0
308, 3, 1083, 213, 49, 10, 278, 0, 0
309, 3, 1083, 212, 58, 10, 294, 4, 0
310, 3, 1078, 212, 57, 10, 283, 1, 0
311, 3, 1089, 364, 200, 12, 270, 3, 0
312, 3, 1103, 188, 46, 10, 269, 4, 0
313, 3, 1079, 215, 49, 11, 268, 1, 0
314, 3, 1093, 197, 45, 10, 266, 4, 0
315, 3, 1091, 200, 43, 12, 266, 2, 0
316, 1, 1073, 224, 48, 11, 259, 2, 0
317, 3, 1080, 375, 201, 12, 257, 1, 0
318, 3, 1085, 205, 41, 10, 257, 3, 0
319, 3, 1096, 187, 50, 12, 264, 4, 0
320, 4, 1032, 232, 58, 10, 275, 32, 0
321, 3, 1102, 185, 68, 10, 288, 1, 0
322, 2, 1071, 219, 71, 11, 259, 0, 0
323, 3, 1073, 305, 195, 11, 264, 0, 0
324, 3, 1083, 196, 81, 11, 264, 0, 0
325, 3, 1099, 195, 84, 12, 259, 0, 0
326, 3, 1064, 273, 132, 12, 280, 19, 0
327, 4, 1074, 315, 218, 11, 252, 11, 0
328, 3, 1093, 182, 54, 11, 266, 17, 0
329, 4, 1137, 278, 137, 11, 164, 32, 0
330, 4, 1156, 315, 226, 13, 175, 4, 0
331, 4, 1144, 206, 74, 12, 147, 6, 0
332, 2, 1131, 288, 164, 12, 175, 16, 0
333, 4, 1077, 351, 245, 12, 239, 4, 0
334, 4, 1095, 199, 66, 11, 213, 4, 0
335, 4, 1070, 326, 182, 12, 223, 36, 0
336, 4, 1095, 195, 25, 11, 208, 49, 0
337, 4, 1082, 201, 60, 10, 225, 9, 0
338, 4, 1070, 318, 196, 11, 224, 12, 0
339, 4, 1086, 205, 74, 12, 201, 10, 0
340, 3, 1095, 198, 63, 11, 215, 5, 0
341, 4, 1083, 292, 189, 11, 221, 4, 0
342, 4, 1082, 336, 246, 13, 223, 5, 0
343, 4, 1095, 202, 72, 11, 203, 10, 0
344, 4, 1063, 287, 155, 12, 229, 21, 0
345, 4, 1088, 281, 169, 12, 229, 23, 0
346, 4, 1104, 175, 67, 10, 227, 4, 0
347, 4, 1087, 296, 183, 12, 228, 16, 0
348, 4, 1094, 183, 55, 11, 232, 15, 0
349, 4, 1081, 211, 58, 11, 215, 8, 0
350, 4, 1082, 303, 184, 13, 211, 16, 0
351, 4, 1092, 191, 65, 11, 225, 4, 0
352, 4, 1092, 197, 55, 11, 212, 19, 0
353, 4, 1067, 327, 195, 12, 227, 16, 0
354, 4, 1104, 179, 68, 11, 226, 4, 0
355, 4, 1102, 188, 77, 13, 208, 6, 0
356, 4, 1082, 213, 60, 10, 188, 4, 0
357, 4, 1090, 199, 50, 11, 184, 4, 0
358, 4, 1091, 196, 52, 11, 190, 4, 0
359, 4, 1086, 356, 209, 11, 192, 4, 0
360, 4, 1087, 203, 50, 10, 227, 4, 0
361, 4, 1098, 185, 55, 12, 247, 4, 0
362, 4, 1108, 173, 55, 11, 260, 4, 0
363, 4, 1099, 192, 36, 12, 241, 4, 0
364, 4, 1089, 198, 52, 11, 243, 4, 0
365, 4, 1108, 343, 207, 10, 234, 4, 0
366, 4, 1113, 183, 45, 9, 230, 4, 0
367, 4, 1102, 186, 58, 10, 252, 4, 0
368, 4, 1100, 195, 43, 9, 233, 4, 0
369, 4, 1102, 195, 36, 11, 230, 4, 0
370, 4, 1092, 201, 36, 11, 229, 9, 0
371, 4, 1084, 372, 217, 12, 232, 4, 0
372, 3, 1103, 189, 39, 12, 230, 9, 0
373, 4, 1112, 181, 43, 11, 223, 19, 0
374, 3, 1098, 199, 36, 12, 227, 7, 0
375, 3, 1112, 184, 38, 12, 228, 7, 0
376, 4, 1090, 206, 37, 13, 227, 6, 0
377, 4, 1093, 380, 224, 11, 223, 4, 0
378, 4, 1087, 213, 37, 14, 225, 4, 0
379, 4, 1091, 209, 48, 10, 229, 4, 0
380, 4, 1103, 195, 53, 12, 228, 4, 0
381, 4, 1081, 219, 14, 12, 224, 36, 0
382, 4, 1100, 202, 46, 12, 224, 4, 0
383, 4, 1134, 382, 235, 11, 143, 4, 0
384, 4, 1113, 189, 43, 10, 173, 7, 0
385, 3, 1078, 223, 41, 12, 178, 8, 0
386, 4, 1098, 270, 129, 11, 347, 4, 0
387, 4, 1101, 201, 41, 11, 343, 7, 0
388, 4, 1090, 210, 54, 10, 349, 6, 0
389, 4, 1096, 380, 229, 11, 340, 4, 0
390, 4, 1104, 366, 227, 12, 348, 4, 0
391, 4, 1089, 213, 56, 10, 345, 4, 0
392, 4, 1113, 364, 224, 11, 337, 5, 0
393, 4, 1094, 217, 55, 11, 348, 4, 0
394, 4, 1102, 203, 51, 12, 340, 5, 0
395, 4, 1097, 355, 215, 10, 342, 4, 0
396, 4, 1099, 372, 229, 10, 358, 4, 0
397, 4, 1090, 222, 55, 10, 333, 4, 0
398, 4, 1076, 344, 199, 11, 347, 7, 0
399, 4, 1085, 213, 58, 10, 341, 4, 0
400, 4, 1078, 209, 61, 12, 369, 4, 0
401, 4, 1080, 346, 206, 11, 345, 4, 0
402, 4, 1094, 203, 55, 11, 343, 4, 0
403, 4, 1087, 210, 43, 12, 342, 9, 0
404, 4, 1090, 340, 218, 11, 337, 4, 0
405, 4, 1103, 199, 57, 12, 336, 4, 0
406, 5, 1080, 224, 55, 10, 338, 6, 0
407, 4, 1085, 340, 245, 11, 340, 4, 0
408, 4, 1093, 208, 60, 12, 349, 4, 0
409, 4, 1083, 219, 59, 12, 353, 4, 0
410, 4, 1080, 374, 237, 10, 332, 4, 0
411, 4, 1070, 390, 228, 10, 351, 18, 0
412, 4, 1084, 213, 65, 11, 347, 4, 0
413, 4, 1072, 340, 196, 11, 333, 4, 0
414, 4, 1097, 199, 61, 11, 351, 4, 0
415, 5, 1074, 224, 65, 10, 349, 4, 0
416, 4, 1083, 334, 191, 10, 331, 4, 0
417, 4, 1084, 207, 67, 12, 343, 4, 0
418, 4, 1075, 230, 56, 11, 329, 4, 0
419, 4, 1085, 330, 203, 10, 332, 4, 0
420, 4, 1088, 216, 47, 10, 338, 22, 0
421, 4, 1105, 202, 60, 11, 328, 4, 0
422, 4, 1080, 341, 217, 10, 344, 4, 0
423, 4, 1101, 200, 58, 10, 330, 4, 0
424, 4, 1073, 219, 62, 11, 351, 4, 0
425, 4, 1090, 208, 55, 9, 323, 4, 0
